place_id,place_name,district,latitude,longitude,place_type,description,display_review,image_url,avg_rating
37bf97f5-c0ca-46be-ac95-c2d31cdd3e53,Richmond Castle,Kalutara,6.601552800000000,79.9753241,"tourist_attraction, point_of_interest, establishment",Early 1900s mansion featuring a mix of Eastern & Western architectural styles & decorative elements.,"visited Richmond Castle in Kalutara around mid-morning, which turned out to be the perfect time. The grounds were peaceful, with soft sunlight filtering through the trees, enhancing the beauty of the colonial architecture. This early 1900s mansion, once the home of a wealthy Sri Lankan philanthropist, is a stunning example of Indo-Saracenic design, with intricately carved woodwork, stained glass windows from Scotland, and a fascinating blend of Eastern and Western influences",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrSCilAfEm2ULW2d3iJZvusz_474Sb8MXW8zx93MXj1YZ9SL9IjAyBVZXHQp8bo-ezjVCATIwcP5F8BKuIG-Su6_QiHWgL10-MwFLQBIcVbTysy64KetyPJ8xzHd9UrZ7TrC6cSCbeKqsubKr7mG58LwbZgUqCegjCooP0mTIcJdbJtgnOpO4EZDP5XsxQseFkNJUenyBN-2vD6nYUSHNY2CCFJlngTY3An9Oov0aX_Ghl5lcR1vDrUhNaziwSVvE4drXfztPr_8XobnuUnPMJfw8fOS32B1KkSGC5Qq_x4zDhF6CCzokH1JpWY1fm8jqFcnW1j0QM7ttxg9p6-fVqGKa4Ux0Is9vapa9S3s9rQN6BI-KRHm6-2w-i2yRFh7OHuu5Jq-SkQYxNxW60hCXS8DOWb3WYBSU2DktQyQCGq2yr0TrknxWDqcEIlbgxDBSIRiDeEG1qJ5hs3RguNoU0OW94y_cpRPAiuU-Y_jRO049zlq4TrULt9l3QqOAliGwVC_FkAkjM_bNjwdt2eFZgpijYjnT5NufH9zR2x7k_AbHNmllLQ7I4qYG2Ql-da0XeFD428&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
723504eb-bd94-4477-91a8-bcdeef2bd87f,Fa Hien Cave (Pahiyangala),Kalutara,6.6492589,80.2161806,"point_of_interest, establishment","Cave temple where prehistoric human remains were found, now home to a large reclining Buddha statue.",Loved viewing the enormous cave. I felt too little when inside. Can't determine how big it's by seeing in naked eye.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrb8CFkI0D8BSCJvrzTNjkfe7ysOih0FvyMI5TZ0UaXUpNIgFimOyzMClJyaBtjH8n0j5EaIDw7MVAOlesAgtUKUwLmJOwqrpjSSIQNJPBgLfwV_flccayMrRv5qvWucQHyMxufSxofgf-2LhJ5gryodD8oWOlDFr9Gi3cUoqivGlupOXx_ybFGPIQ93QmZ_A3WIYu5fPSTmEyvbjRVcB2c2R4mNZuSeypNmgXXxvnN2N_uXTpQhkpXL1hm42RdWd49Aiysyi_sU8AfbHVcpENfbE2ycfNWWJk1pyNN9gIDbhUOotktbEtsBLLtG7nXrxQE_Y_usaqo9YgS5V29P6DBwdo9t5EzJu91Fxfnxbo5iSlvyWMLd0GyIy5OEclbXfHWzYS-kD-8lPWVfIN_hbBzOekoIn3JCYgnWVVn43Lc6eA9JjVb3I8xWD9G8dWbTNKVIT72Fwwo9B7PIM6yLxLAlysrScoyF-QM5X97LcSM0hCNBtt1Ac439DfgWszydWcLbG3tXtBgWXVnWGgLctD2R5ohPZOU0ar_HucvW-3bmRraKlzmrjAAX2CIbL_N4yGzVQ&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.6
3f0c705d-6943-4715-8e55-dca557801280,Brief Garden (Bevis Bawa),Kalutara,6.45702,80.037736,"park, tourist_attraction, point_of_interest, establishment","Landscape architect Bevis Bawa’s former home, with an eclectic art collection & a sprawling garden.",This place is absolutely stunning with its beautiful landscape and peaceful atmosphere. The garden is huge and perfect for nature lovers who enjoy exploring and relaxing in a natural setting. Don’t forget to visit the house as well — it adds an extra charm to the experience and completes the visit beautifully. A truly refreshing and memorable spot!,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHq0OEnycCnB-XJpnbQjNKaHzkEzUPFu6hbTBf68ulYzWK0e125S2JzJhCtgpKNE7GHrR3fSeTsVDGSPidLLMhVPeMnPad3K9cJeeTEDN0I_8ivy1fKV8S9zhDZfVegOuAh_whbB_a4XDQpaR6cIFfCkI9GtXxu_a1xgWtbdvjJwHE4AHXRPBgEKSs2Qdo0vopiyrqfcZsjf9BEoABFTtul2XefvhPajgb3lw1IK3SCmtLuLoSpzq8wRIyYS_ppNZY1uTJ0Sk_7mT0m44rvMEHEB2cpck1sBviZCDIqwsDIaLKiMgmnBHC_eoa0FTJ87CxKiiW8E6DbJ-OTHvaSbqySYAX7np-yWkqIHzmjOvLeSFOEpvIBzjOS04bjuPtiJEBNGnm6Vyhk7iz2JEgFC8kt0zkAKvQIdgjhmqUmCR923949lco_J8VNmcWjBvOMfu-F5dypYwj8mfMlfy2XrVeNB_XNetaMpR4UewvsEj9VelYHGpeEmVqPcUBQ9748EAZ0tgoFyJSl8awv8D1nihfYXr6dKG9eT3Goq0MM3DSgLRfvTI7TaLPW3qwycte0Ojl9xgiox&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.0
d204baed-e06f-4831-ba25-752c2ff1a720,Kande Vihara (Aluthgama),Kalutara,6.449296300000000,80.0007962,"tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","Kande Viharaya is one of the most peaceful and spiritually rich places you can visit on Sri Lanka’s southwest coast. Located just a few minutes from Bentota and Aluthgama, this beautiful temple sits on a small hill surrounded by lush greenery — the name literally means “Temple on the Hill.”

The first thing you’ll notice is the towering Buddha statue, one of the tallest sitting Buddha statues in Asia. It’s an incredible sight, visible even from the main road, and looks especially breathtaking during sunrise or sunset. Inside the temple grounds, you’ll find beautifully detailed murals, ancient carvings, and quiet spots for reflection. The atmosphere is calm and welcoming, even if you’re not Buddhist — everyone is encouraged to explore respectfully.

The temple is well maintained, and the locals are kind and helpful if you need guidance or wish to make an offering. It’s a great place to learn a bit about Sri Lankan culture and Buddhist history while also enjoying some amazing views of the surrounding area.

If you’re visiting Bentota, Kande Viharaya is a must-see — peaceful, scenic, and spiritually uplifting. Go early in the morning or late afternoon to avoid the heat and experience the tranquility at its best.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHqWQDEU269NlryqVg4Qfo7vb7Q6lqxIUEEQBS-VpSnKwOMLAMMxg6VVm1z2DfnDMut5WvJ2mXSXbcogfYm6KLakIXOWpXf68np749YP80A-D5i1Vf8tEAGV0Qpbn8w4VPa6aPA2DEUI-AXOwa0mp1o-_DweEyIFr90MNLoydZMvFIksBauNvdIJmVQhuvFWP7lx0ncJWLuv9QZHua91tqW3Wm9gnDvuaJBL6C1eS2JF07ZujMkeShP0DUfX6XIYtL-b5KcCzg6_kCEc89bl4sSsf1b9TYA6WVDcXPZU6lX0comSg4EE0cPAVwRF7HjvObkAZQHQeP7RaDYSF4nwUeENS5cOKY_DrwCCSahIlB2peiXfktQ_VJ1T5ocY9VMQJaBb87DFvHmhxNWSnHZLhJzd_YTn0OiVbug9hUBmP-MotImu28xnXA5VvUBwF9sFP36rCGi9XpjukrX1DH4kffD98seECZf-RVF5jBHtOssxj7A9OhPp0b6oYByudnWl-YjlR6-8-7K1bejMhcvvJEbZ1I94Ip7l5_oPUWeQHzrwnVOeJlOr0RabCMqq3jkerm3uKWeQ&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.7
963e88c1-19c0-4667-8285-07ec045d9c70,Gangatilaka Vihara,Kalutara,7.2340309,80.56493740000000,"place_of_worship, point_of_interest, establishment","Buddhist temple dating back to the 14th century, with paintings, sculptures & carved inscriptions.","Lankathilaka Maha Viharaya is one of the most beautiful Buddhist temples in Sri Lanka, located in Pilimathalawa, near Kandy. It was built in the 14th century during the reign of King Bhuvanekabahu IV of the Gampola Kingdom and stands majestically on top of a massive rock.

Recommendations:
Although the main entrance commonly used today is from the back, the old entrance is far more interesting. You will need to climb the ancient rock-cut steps, and you can also see the newly carved steps running alongside them. This old entrance is also accessible by vehicles, Take the route from the Lankathilaka M.V. (Lankathilaka Maha Vidyalaya) side. The road runs beautifully through the middle of the paddy fields.

Inside the temple, the main doorway is a massive wooden door, which is opened only once a year. For daily visitors, a smaller door built within the large one is used.

From the top, you get an almost 360 degree view at least a 300 degree panoramic view of the surroundings. If you look carefully from the stupa side, you can even spot the Ranawana Buddha statue in the distance.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHo2f9hFJYH1YQu_3uqZHo7Kqra_jCIha1Fse73gwfuQu47lVdSkk9zx3C_P-8vKlj2snfs7IbsSjIFpeRxqpb9AuM76L9EhphKBKQTag_1rUbgJ9vFAltDmC_EcCljXWnudwFnN-0FzqPLc0SV_kxC9u7E6hB25d2a3pjY5t0S8qwRqxAzxa17Q3fs6GjrnslLj7SOKAvBkKwHa2pt2dpKGZcoTFjRdPN0Tvr4gp-FJ6WI8QNYz6LZfAtgfIK7tEohOBXgt5_VZiLxIJXk01gRljt8valpOWC7orDvzkeO-BjHd5NKjCGHu4H-QwD7bK_k91OTzFtfQ6JRMbl5uLxwGrmeJJnvI6znWIlqYLIFu9c6X2IdG2DOXVJdxgaevmcKaNsy71_k5O18_uoghtq6KWlwnPQu29_P_Qr-PIgvsPNuatLiBF7MmNfSdCeFzSm_sUQZDIRt_dB01iHqimrovsYJXq-f-ePcSBc4jxv4pVgQXlT0wcUk3w68Orv6OJqrN-aSzbspgrhbSP-zfLZgzP1yRDP0oy0JJL_1nhcdKiq_XibRI3xWt4DnxUEKGs_kguCoJT-4FPQ&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.8
915ef72f-7e72-44aa-8e10-4202ddf9b7b2,Asokaramaya Buddhist Temple,Kalutara,6.8911031,79.86452230000000,"tourist_attraction, place_of_worship, point_of_interest, establishment",Tranquil Buddhist temple with a white stupa & colorful frescoes & statues.,"Asokarama Temple is like peace in between the chaos, definitely will recommend everyone visiting to Colombo to go here! very peaceful place, good for meditation or sitting peacefully there! the temple is open from 10am to 10pm",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHoiQj9kcLD47hBEZPUqqxqMXKY7Ct69LmYK9uoWd58H438VM4o2gLz4YK3uJ8CQofxgkuzF14MtuyXyhvDvq-mFoS-jFWVby-TGaWzKMcWIX_uTlW6IVxZo99pZV0JI1kx8SJOoMyE6IUiT-pC1Kds-vg3i2cd5DAzPWC6yTFOtS6jFl87jycXHG0R8RnK49Q01vi4KkTcisRfUlJmBbHT7CUQZH0GiJLDSJWvP0vVDKdelVtNS1_QxaebdJD0xO_Lu5BTH9kS8hQuWGzgn3bTvtNF9QYeDZC8KhSpRXsCn2M61JrpsRCHIZbVk3PNb0BNgRO56qm1zH53kVuRvYuDZ-QR9L94QOVIgeQXT0WKPrI0LJaTt6-P-0d2NRetOttiSMXVePDpyZvr8FljZO67FEJHGSs8itJOJ65qyGMQIFjIa_HZBwhDDETe-Jkk8JCNUvJJT_ypiQpx5ksxk92Ju3b_cftfe6pGtehWPzre00N02n0MPVNiRpWBTMsnH3MrjwSW7KM4KsDDBFDIYmq51B74VyKLaWXui8Rz-HJ5Cu9F5UqTvCXeI7sonVTm7ygfWq4Au&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.3
715c55ec-42bf-4726-8349-0e0889d0765f,Brief Rubber Estate,Kalutara,6.8234637,80.12418990000000,"store, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.",Village people earn some money working in here.There are Tamil and Sinhala people living together.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrJ9s3_QIcNKSZ0P1JscM2TCZ_E_tsPz7qJMa_tUgS45FKtDGPLZTJ_7SReOr3zXojAaosSonnznTNo0Cg-_sVf_7sO8CcXtHRfmbtBPwW5B9NyXP57POAdoQGcHWpXGXtEDEgPF3AXHZ6m2eM2QmqCybE-pZi8FM9BoI3BNZ7J4tUcvhnVBZeX4eb1LU-itYfORS7P9r07Ekzs5qx7Pt7j9116cslSTQ0v1lGF2jkv7GmomOKJXc22GWToSMclIwsOzTfHrWxtDY6dA8fkL1F23YIG6V58aVILhTKQLMeNN6sFGHhvrHXjQ3Dyzg1hk6FERDUtfrAhtEMuXusl4HEKAw_PxVBebw1c9uY7PrBDF0lBhKN7iY9oTsVDCKlxbXcAuK8AMxPC9CeXqY7IB5BoK41_eD51fRuZOnYsAVsVpmCT6ZlapCWMCSuLNaAZ2Gh1Rd_DShUMoQSno2FN0edR9I8nqmhYjpvzos8qYXMPwNdbia4b0B5EnXjexJ3LD_5AUL8HolwCyUGZkgnIdOYjvvfmvFQd2wAVaK3QNIZWRzA5nQcpQPlZJPXjSiS9UpVAH3bh&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.7
37e681f5-8e87-45a4-86d8-a4316b761e97,Calido Beach (Historical Sand-Spit),Kalutara,6.5872553,79.9552928,"natural_feature, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","Good place for family outings.not very clean i must say.free of tickets.lot of casuarina trees.big playing area,seating available",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHpDOmEPPiSMww0PvhhRHKDwDN1C41j_r8mp0AERcOjXLCfRYHClq2kE-_sGqqZuI-GwA4JRMoGl_KeClrCBxmcoGBEjk9ghGX04F2xGb85DaO67fNiXC2pdKccasNg3VqsofuyriEIRFe6sAdbsRN53VZV8mS0g65TGhmNKPvD0ISwJIi_syikOeaOWiA_DuS5CB9SuFGzC3u-1CzYZPNeQMOr028zyjrt-dDeCAMO8kVNJSo7niOP44Zvhng0InA38nDtbYXBBW2P_q4yCfM_DmvJ2FeuP0zX3WrY1kNCj8a1WZuRiTm2w15IdHLJM1kFSc4PW21uD5LnlUAm0vvpw1rlcPldOeS_Q7Jc_cATzZr3LyXdl4jdWPb9vN6-JpRSRMzoqxfD909Kpvsx9LpRAmkEtXQfOdg5sXxvlE3PheNDFr8Y4bX8Pji4dNzuRPT4EbZqlOwSICEdvOA3jgorRafp9qNbEGP1DnMDTJv_KgFCQsaqcGki75CVcuzyzzTdLUlEibj4zi4_LAq4EddlnmQMYuQo4sS9WuuXTUxyewzk3034cJBZ9ZGm4-PLuWwVvUNlKBmZwsA&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.0
42bcdad2-f65a-48b4-ac5c-73e4e8534692,Kalutara Clock Tower,Kalutara,6.5854018,79.9605758,premise,"A prominent historical and cultural landmark located in Kalutara, Sri Lanka.",,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHp_v3F_zAAD0Y1zNARtF3DApM4FhjMaySHvcqD4_07KRlXYeJP5rrTL0hdrvsgM3-FUGN5EPn5tI5up3YKwmORnl2HYi_V10OM5h0zwr2ho-77sOfZxIhZjkc9r5B3CFmuCiz8YIn2xJ-3nAv9zXqo9ZbySJV-0HhcHI9uGQ1Ceq13vcHfcrrqen3MDF1uycIjAS-yh_pGo-YgRAHy0vuBGn5SipM05NyTvrxowaIi9CCwc8F-ubd0yx1maHMBIc4wYDvlUUPBm19Es112bnB4oUnfJ0me0ZkwDsoRJJWczDKWfui3lueqDOu6hicEFfrVVGf-ZkFXwTjO_KddBX81tXKnb7bxwXsQb7hFKVoE5TBM15ZkgnNpLu8WrTsWtTTqOKoOI3EG5DXdRbQ8FPQHZJSqwQ4Bi8Eza_Ko8_QL9HfAf1VYaxc6L-ceC4D95ZgOO7-sf6KFsT6I1tNbwrnVfRPfbRnMEfiLwF1QqE5JYISnoE8lAnVa4HU3pkUjSH1uumEE97M68z19YRYGduBr9chsbN0ufjTdFDvRS40oKQ9JGmo4ZnjdrCBTYmBj-jMY_sw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
396d0c75-fd80-4b13-a686-a04cc7abe7ce,Bodhinagala Forest Hermitage,Kalutara,6.7271361,80.161964,"place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","* Tranquil Location: Situated on the banks of the Kalu Ganga River, near the Dombagaskanda hill, the hermitage is surrounded by a lush 347-hectare wet zone rainforest. This natural canopy provides a peaceful and secluded environment ideal for meditation and spiritual practice.

* History: The hermitage was established in 1955, coinciding with the Buddha Jayanthi celebrations. Its founder is believed to be Olaboduwe Sri Revatha Dhamma Kitti Thera, who was also the principal of the Dharmadeepa Vipassana Pirivena in Kaluwamodara.

* Purpose: Bodhinagala Forest Hermitage serves as a retreat for Buddhist monks dedicated to meditation. However, it also welcomes visitors seeking tranquility and an opportunity to connect with nature and Buddhist teachings.

* Features: The hermitage includes kutis (small huts) for the monks, meditation pathways, and medical halls. A unique feature is the Gaudiya, a short tree trunk used as a bell to call monks to the main dining hall.
* Biodiversity: The surrounding forest reserve is home to diverse flora and fauna, including various bird species like the endemic Grey Hornbill, Rose-ringed Parakeets, and Hill Mynahs.

* Accessibility: It's reachable via the Panadura-Ratnapura highway (A8). From the highway, a short drive (about 1.5 km) along a minor road leads towards the Kalu Ganga and then another kilometer to the base of Dombagaskanda hill. While vehicles can go up, walking is recommended to enjoy the scenic forest paths.
In essence, Bodingala Forest Hermitage offers a tranquil escape into nature combined with a place of spiritual significance.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHozNnwXR2iPxZrUjnjPcgVOO8vlxcKcmx7W3DU3tk1fhMc-2V6sVMckXBXOUh9hJO3i25XCbPgIxDsrnhffFY4wSc353b5WPFmeL8JFf0bi1XxUYaTHlkaLuGr15I7GiUWyunJDtVNzdivn2bTl6gzoGCbbh_W7jq1UD5gWDAsp-0fVS7VVM_uZVKPFumzIdUzIfIIt6c78wszehUSSu7XcqbEn53gEt94iWej7BhjpJC1UJTAIh_qovqYteaCED0Va8FcL9Rm4Buq28uGXexkv4aZts_FpYA4vrVkxEjJs1AozPw-6Iy7IZaQbyqyr0LT_gASgYf-0r0LYr14N5olsYo4LTpgdwcDygVD5rg5SVjEuORza945hlxPuKwWOl7Y0APYy6jUScRglla6p_Qq1G9bCSMc3m6hOP6lk4zrxABDhmsCumxja6cg07fU8Fq2CrFlVCq6gjydYIAQ7gyD6XpfG0aS_uuerbgrBQsAe6JjI0pi4kFMv2lW1ZOU8QcAkgK-GwiCDzXbAsVAvW1VJG01baPZjpwjTZo5U5g9-ZvonWslojAnIjx07Migh4ov89ZVDmUJinw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.8
462690e1-100d-4f82-959a-de0a8efb0d7c,Beruwala Masjid-ul-Abrar,Kalutara,6.4632515,79.97600780000000,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","Abrar Mosque in Beruwala is truly special — it’s the first mosque ever built in Sri Lanka, and it's still standing tall today. The sense of history and heritage is deeply felt the moment you step in. A must-visit landmark for anyone coming to Beruwala, whether for prayer or to appreciate its rich legacy.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHqYHNXEO2FeWD53zK4lS6sUP48wf3y2bj9Sw1ZrE718hImUQbxJ2HsauyybpAQBTr3P2oUMkoLqGq15S-m4KrNMSTXiP_wG_RajVLy54VyfGsafv6KZWop-LAKz3yju0bzoWl-4S4XoVyuHBn8Qx1mFQW9qvTOP1VpM0qm7jm1MCBJmAc9-R2D_T5pXINTe2WlsoL6k2rmWQQw5IlLiMsOylDKlX679i5nXZyY2P4hRtHNKd_LKMkphKYzTJLItcDehtq0iwRtq-6f1UdIXSYco_RlpYHGwtNDvWZmpD7DyZ-vhw7-uyo5LkAdcHsBm_Om0pEr2S2siwsBNeocCgb65YdlAYo1Z_yBelSYbGKqx46MVw3arZVuRbFem3An3Y_01V0DrvDL9DRtOEC8qX4eHku9hXRNIpJA7dI7UzRcyTkRsNTf_CJ_7S2cahfOX4130t9xPUYeydn0OisxitURI_S4KyaPCig8yjpCgKXgcAirpWSaDy3_h1eNDMFiEPfYiXR2u25sc-U_AskLefhJyI9eZ9iDfwQEpLb50XlqM6XfZtYBvty53wzj_UJ5cDsBP-zXn&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.7
d0925235-0dbe-4c01-bdf6-3d8355917a58,Kechchimalai Mosque,Kalutara,6.4731241,79.97636830000000,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","The place is absolutely beautiful especially if visited during sunset. The view of the hundreds of colorful fishing boats as well as the ocean is absolutely stunning.
There is also a small place for Ladies to pray.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHoTkkJrhcqbqCqcRrVNnRW-FXsEOPnwM9gXAIyRG_5XfPPu7rtWXiaCtdy5QGOdBTns_D6gS5kVB0A_BEgr__aIPkzXGIVP82f9uN9wMYFPi9OxI8-nTNsnQzjV6GoTnTiHdEGsF9YTvKGp9rJb9ZCDHCUsnpwefV6mzys4efjavhygnxTFe1PmLA_l4dHJcQDd3zUi8C_rMf-BBPr4sXB-0CIVoqop-vz9z2mZG-ck9xkLW5rZs2rsUqmn9_Bv_dvWVo6qLlgDrEcf1H-bj1HGFgVBwJMBaxuAwr478VFJrZjYJzVydr1ByVp1UMHChXrqnGVF39ZUIB2ykgwINKXI07DQ14MtiuOgSLHpJuE0T-55Fw73VUzphsR0nugJb4ndsWF95StlFcpgD-7xfj597fNu2MrC3vulaBYJZ8XdAJO3JzhjZ2X3sFD-_Vzj1rCeBdx8ZI0yjHucSk1Qiphisv1LM4Zwovj5naozlORObMNkqPjDx_RE9CkuvsrPvgt3DzqXlhItoheeiZ2cGHelzrlm2D4RIPhQD2Yl3ZUt9yR54MQFolGjpiiVf9YaUUUihw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
e2410a21-4f9f-4553-b94f-ebf6dbe7f00f,Holy Cross Church,Kalutara,6.577299100000000,79.96359680000000,premise,"A prominent historical and cultural landmark located in Kalutara, Sri Lanka.",,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHoXYKYywq8bz4RC4Urgu3Zac9GyJ_TfK2iUoO_T-HTLvahbaQ4pUGqSCUuO5muiQRDlXEYAUcQTLJxRL5ml8E563-6CBaH-cGcH6XwvNoGKRz1rwXczp9CeCVky8gYPNRgfKEsUA7CL0eTf7jU0oFTRaBP5fSzl1yAMEtQz9_bv9LifsBIT1mQXW5LmZ2BIXcxb8CyhMvACqmww9fHV8V1jEb43gvkU9GjvZtbbGF5OusxBdEgxFysbM7Xs1GlcbWAifLE4a8bw6zvKZ4ANdRCaiVstTZI4EAQKtoTsGmt3BBOIGiEkeXqB_QLi9XQDETljBX2-9aoZT1iWuTGJ_BQp1N_oK6XNmemeSryvgEFvC9qKDoHR0CzuxFLSBYlz6t1YMCR_zIxqB5bLO8a_-qOQyu_RS6ytkwEagBPCFTfZ_SMakvfSHtr_tQRs_uecPGXzNULR5cCEXHTMrRfxGv5ZhXSRoxlXUSfJAg0bWBFZ_ed_d5-XtCSzQElUMfnSVz_n1ffSLYhULF948oKw7utInIKk59AwgrDhhI7OG_w36AP4Zj0vW62FTuwwwT-nZLEDlyQYxWBYMw&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.5
9ef5bb87-3e66-4119-aa24-3bbd7ccdf8f2,Waskaduwa Sri Subhuthi Vihara,Kalutara,6.6214787,79.94698490000000,"tourist_attraction, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.",Very old and beautiful Temple,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHqoLluetIn8HhWEK-_YBrgM7LbXLFdlicvQAe5wdTU2ljyc1XpNzFaaOpjy1Y6mVihNhPBjxEHomzJraPVrZDovAH7godC7Zgi8i3Jfadb5q27MiaicpN5rmqv8e3pbOhSDQxzDbWSu5g8pNIj4kqOtdxgpbyzRFUWgnEs-bd3we_le5ftR1ALpmZX6MDgGiJmfwPPzTraALBktvEtclMDFPKXRwlC8RIiCDjUm2B9vzMrf0SVy6GBW82XHF-O37EwRC5GCQSCf567TeUpvuEfD8_dVM4Ly9fGRTGHNkxHK8dZYoM3llDpZAQc7wl09fjTqzSoLufZUddBnWKV3ErQxfB2sYWhl8Irr-whOlU8-fu2_DPvp8KdTyUW81KkuByFf5H2U4IChQDUwMyqtDYbybMqv7RnK5v1CcB9lMOdpYxC6jwbMTt4yIXDc2n542HzbfPLbgHm_AAQZEy2_s5d9ox9zXKnD-sxAjfcZB_0akbvJREMIxPacxLt9CxzGDI0cZv36ri7j8-unp6GFJ4pw3tkm3ZPRpCJmt_3D_AoR2ie4l0Lo_k8Kjq3dc3bwhjbac6skG5mgIQ&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.6
9d5688ca-4006-4f22-b3a5-8b025f2cec6d,Kalamulla St. Joseph’s Church,Kalutara,6.8665308,79.8946865,"church, place_of_worship, point_of_interest, establishment","A prominent historical and cultural landmark located in Kalutara, Sri Lanka.","A very well maintained church, located in Nugegoda and is easily accessible.

We attended the Holy Mass a couple of times, and witnessed that everything is properly arranged.

If it’s a crowdy day, they stack enough and more plastic chairs outside so anyone can take them and sit comfortably without keep standing.

Both inside and outside are nice and clean,  and there are many trees outside which give visitors a shady environment even on a sunny day.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AZLasHrxs8NfQrgJm-gfk4Bj-uwvEwG277UFms7L3uQYiVbIFmS2w5NIC-gtJgZwzeP8YZgAtLpEjM52SVUyreWrUmQERAsq4VblM5INl8-ywud2TuYKgDTcoJYX7uPobS9XGu4I6xkVBc0tEkQnS457oJIvyQIDUQ2QO5KTttf09nIZi9NpRGkYKW0M1YcPzOr_NrpfA8jpFA5cUwgCuVpZttfjDhkmgiIOsb34i5Ro3Za4M2XPUfZILmLCq70RHLstPAXR3ifBPO2C6NI6BhYSIOYrktiVcDNIw2sywv9shGgBDYctwC-q_kAhCmStljZesqQewkys8RlaLf2t4KTSgivBt8DEZb0v8VREGJ3fJCS2RRGZz5YRpoULZ7otzTlzkKqQo-Cpiv_PBU0zfganXEEYmKnlqY5tuv7ZF_aifo4T_RqoLq3SBBryOPzFNxErc7MjnWIgdIVRMPc6fcyHkNpM5DzEux6Q2KJF1nRSIyR4yHcX65CNzAjd1_3lJNbZ55bW8tuASugHQRbSVX-wr8jDnu6FNVoVx37lRopALlwRWm02hSMRXb-TH3fGI-xcvnyt29A1&key=AIzaSyDPgpt69x2gPCN2K4Lza3PdMPSAHlo3gJ4,4.7
